path,category,subsystem,bytes,sha256,lines,method,review_depth,declarations,markers
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-CMP-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,264,0378fc66dbccf0c0bb2ca7ab10da7876ec56994c129fd2d78abe88650c0c45d2,5,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-DEP-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,118,c4b0af2141fce2216a131ab33d4208d2859decf3f8b1c84701a22c1f7e2e17cf,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-FIN-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,525,f42c4b6a5b525b124b092db5070545ee664ae2c47f482c6a20c787a62413c64d,11,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-FIN-002.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,132,4b6a284f9e86bc7d766e72fce5dc95b124b4a2dbca9e9fe1aa0541b2d3f8e54f,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-GATE-001-coding.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,217,cbe0a55293b94bb72a0ce56d5a13944548c514e34e4b0efd63b4c8b3b97a3629,5,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-GATE-001-sessionless.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,188,ab46b47414b040190184db61540f1660dfc5042820784645cd60831444a07dd2,5,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-IFACE-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,123,16e00ad792cb247d94d3424371ccb1bcd84a343e1c520d6e357ecd86ca33bcf2,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-IFACE-002-approval-singleton.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,276,1849d6467ce44185c57c0c2d434b0192c2c72d24f03685eb1d47b66812184a4b,8,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-OBS-001-sessionless-noop.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,613,8ebc352daab97cc5e71b4ee1f35d10c5eddb812323e6c036e6133175c9d7ef12,21,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-OBS-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,128,63ef2735f9dc0ccff20a9cc3044fc9b754b4a00d1985cfd66868ed1cce6f4a84,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-SUB-001-loop-policy.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,402,87665a157a7304bdb27f5424d4e4c496355d4faf3dea8ca2cca29e30450f96c4,14,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-SUB-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,127,80310559704da678609b553511a3b2897ec9636f8708395628769da0dd489c0f,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-SUB-002.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,118,538a4e5a140e675c75dc7cc356c69b93a4110f699f856333f4683482c643a891,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-TOOL-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,119,3cced95c687206e374c3f73628b59138517a260adb1d824e63af57fbff386fe8,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-WORK-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,129,4365d369ace138f61346633967b7322bc558f17cc8d8d9a41c5faf97c20c2e05,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-WORK-002.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,129,6207e4c5004db77a9df2291356a8a41f5f9763a844cf60878828826193e8244e,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-WORK-003.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,129,6771457a21475a46f7ca25b3585ddf59a0dd4888c29cc178ffda2f6e532c50bd,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-WORK-006-session-authority.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,666,66e516c88e5f63a1633ca4e0af6c06345170c5bd4deca151f9d11329d2fd050b,15,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/src/checks.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,32133,6734e3899af676551d2334a289d4388d85295a16c946c3acc85501e6c1ed6fbe,881,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,19,6
engine/tooling/tetonic-arch-gate/src/freeze.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,29059,6af6df81e65f40bac1d186d3c2121006f7425d90462b31af4c667bee39820ee6,822,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,57,15
engine/tooling/tetonic-arch-gate/src/ids.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,7320,8c8c89df1652ac26e2c3ced2bc3d67cb7657a11eec83efbbe209162bb52123c3,135,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,1
engine/tooling/tetonic-arch-gate/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,24344,e98463574e8af892fac28a96daa1433b63ca147d5492af4582f108a6798e71ed,648,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,32,7
engine/tooling/tetonic-arch-gate/src/main.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,2724,1ab515014c248f6b1b3b9e41e2d5532e92e485a14928c7729fbc0bc8e946f43e,99,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,5,0
engine/tooling/tetonic-arch-gate/src/p0.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,10893,770416644c3cb4465a1a652720dc5711e47c1e0f917d5875f66c4460072ddf04,266,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,12,5
engine/tooling/tetonic-arch-gate/src/quality.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,12550,9fdbd48def2c0784092e3f328ee0cc75fbc5b148f9d17d5cf5569745d1872c7b,359,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,23,9
engine/tooling/tetonic-arch-gate/src/report.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,2273,5f74eedbaeaa0dce561f3f596dd61608bc681330c8e80434ee40509083e017ab,82,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,0
engine/tooling/tetonic-arch-gate/src/test_source.rs,"test: verifies selected behavior, not production reachability",engine/tooling/tetonic-arch-gate,3522,d7efd60ea173e8988a91a6bf57ea495bc255620760534b7381c51d834c51ee3d,108,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,3
engine/tooling/tetonic-arch-gate/src/tests.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,4462,2ba049f043ff2a846abf4f4015640cb084aa09226a98b00f59d1c567f701cfd2,131,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,0
engine/tooling/tetonic-arch-gate/src/v4_corpus.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,13415,7787ae388fcc474df7412e3a37a10fad89442ceb6e37ccc39c88c6db606e7fd3,451,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,1
engine/tooling/tetonic-arch-gate/src/v4_scan.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,12192,c0bd901429eb33364b4a145e302a3574dc5c5984b8585fc9a62c15ca3603bf56,379,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,15,2
engine/tooling/tetonic-arch-gate/src/v4_scan_tests.rs,"test: verifies selected behavior, not production reachability",engine/tooling/tetonic-arch-gate,19424,a8c9e31256f6f26bf3dc840eaf812fe4c0e0d1c7a4ff35ae49c69b1404644649,585,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,51,17
engine/tooling/tetonic-arch-gate/src/verify.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-arch-gate,4723,199b6bf57ce73f0a2b147fd1884f475797c9dbdce08d6ec0fca4691cf95336ee,145,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,0
engine/tooling/tetonic-bench/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/tooling/tetonic-bench,416,1fd4ed4e2e337cfc741c9ba22ef852acbe48cc0ce664f9a24d042194f4debf85,14,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-bench/README.md,documentation/instructions: content excluded from behavioral evidence,engine/tooling/tetonic-bench,995,a9b011f2e8bdfd5f3f07950679a5ecaca3af39c36c67fc8b51a6c1c80230c425,37,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-bench/src/main.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/tooling/tetonic-bench,10491,efbac2422c7771d2d2fd29dc4d3d5e3c2661f106c24e7e0c0a07680848ce15df,298,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,23,4
engine/tooling/tetonic-eval/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/tooling/tetonic-eval,1616,d1aae151fcce4b35610a2201552ce7753d56a0d20154901a382825acda9aefd1,47,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-eval/README.md,documentation/instructions: content excluded from behavioral evidence,engine/tooling/tetonic-eval,8704,3e1a9937ec5f20eecdc459e1ce5176a526553731720b8cc1186305fc0ad33dc1,155,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-eval/examples/deterministic_manifest.json,configuration/schema/workflow/data: structured text scan,engine/tooling/tetonic-eval,1400,a7deda9463406b0796f55e8e2434f0b39bf6462eecec29d57a59c9e89fb5ae13,46,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
